Cod_Producto,Descripcion,Unidad,Precio,Precio_IVA,Paga_Impuesto_IVA,Existencia,Observación,Campo1
24003,AMARRAS 20 CM T8HD NG DEXSON,U,3.125,3.5,VERDADERO,0,COTIZACIÓN,
24004,AMARRAS 30 CM T12HD NG DEXSON,U,5.446428571,6.1,VERDADERO,0,COTIZACIÓN,
24005,AMARRAS 35 CM T14 HD NG DEXSON,U,5.892857143,6.6,VERDADERO,0,COTIZACIÓN,
2401,MARCADOR AR2 LETRA Y DXN21R2Y,P,2.47,,FALSO,0,INSELEC,
2402,MARCADOR AR2 LETRA Z DXN21R2Z,P,2.47,,FALSO,0,INSELEC,
2403,MARCADOR AR2 LETRA + DXN21R2S0,P,2.47,,FALSO,0,INSELEC,
2404,MARCADOR AR2 LETRA - DXN21R2S1,P,2.47,,FALSO,0,INSELEC,
2405,"PG 9 PARA CABLE DE 4mm A 8mm DXN35010 5/16""",U,0.72,,FALSO,0,INSELEC,
2406,"PG 11 PARA CABLE DE 5mm A 10mm DXN35020 3/8""",U,0.8,,FALSO,0,INSELEC,
2407,"PG 13.5 PARA CABLE DE 6mm A 12mm DXN35030 1/2""",U,0.92,,FALSO,0,INSELEC,
2408,"PG 16 PARA CABLE DE 10mm A 14mm DXN35050 5/8""",U,0.92,,FALSO,0,INSELEC,
2409,"PG 21 PARA CABLE DE 13mm A 18mm DXN35060 3/4""",U,0.88,,FALSO,0,INSELEC,
241,"TUBERIA BX C/PVC 2"" (MTS*ROLLO 15.25) NEGRA",U,6.6,,FALSO,0,COTIZACIÓN,
2410,"PG 29 PARA CABLE DE 18mm A 25mm DXN35070 1 1/8""",U,1.28,,FALSO,0,INSELEC,
2411,MULTIPOLAR BLINDADO 3X0.5 MM CUE BLIND+MCUE 500V EC 0305,M,0.72,,FALSO,0,INSELEC,
2412,MULTIPOLAR BLINDADO 5X1.5 MM CUE BLIND+MCUE 500V EC 0515,M,4.47,,FALSO,0,INSELEC,
2413,COAXIAL RG-8/U 50 OHMS MG CC8U,U,1.51,,FALSO,0,INSELEC,
2414,"INSTRUMENTACIÓN, 8 x 2 x 18 AWG 300V. 105ºC UL 13 PLTC, CU clase B aislación PVC, blindaje gene",U,1.37,,FALSO,0,INSELEC,
2415,MULTIPAR RS 485 1 X 2 X 24 AWG GR BOB.INT. RS 401024,U,1.25,,FALSO,0,INSELEC,
2416,BUS DATOS FIELDBUS 100 OHMS DF 100,U,1.28,,FALSO,0,INSELEC,
2417,LAN UTP Cat. 3 3 PARES,M,0.17,,FALSO,0,INSELEC,
2418,LAN UTP Cat. 3 50 PARES,M,2.81,,FALSO,0,INSELEC,
2419,LAN UTP Cat. 3 100 PARES,M,4.02,,FALSO,0,INSELEC,
242,"CONECTOR BX PVC SELLADO RECTO 2""",U,3.27,,FALSO,0,COTIZACIÓN,
2420,CORTADORA #704 350MCM,U,297.63,,FALSO,0,INSELEC,
2421,BROCA CONICA 34403 22.2mm,U,108.19,,FALSO,0,INSELEC,
2422,BROCA CONICA 36020 30.5 mm.,U,180.23,,FALSO,0,INSELEC,
2423,BROCA CONICA 36402 12.7 mm,U,68.87,,FALSO,0,INSELEC,
2424,PRESIONADOR DE TERMINALES 8 - 4/0 AWG # K09-2GL,U,611.82,,FALSO,0,INSELEC,
2425,PRESIONADOR DE TERMINALES 3/0 - 400 MCM K09-3GL,U,611.82,,FALSO,0,INSELEC,
2426,PRESIONADOR DE TERMINALES K210,U,347.04,,FALSO,0,INSELEC,
2427,PELADORA AUTOMATICA 11062,U,77.25,,FALSO,0,INSELEC,
2428,PINZA AMPERIMETRICA 1000A CM-1360,U,503.92,,FALSO,0,INSELEC,
2429,PINZA AMPERIMETRICA 400A 600V CM-410,U,209.78,,FALSO,0,INSELEC,
243,"MET.ABRAZ.AJUST.P/TUBERIA 1 1/2"" AA-112",U,0.85,,FALSO,0,COTIZACIÓN,
2430,MULTIMETRO DIGITAL 300V AC/DC DM45,U,112.86,,FALSO,0,INSELEC,
2431,LUXOMETRO 93 - 172,U,430.55,,FALSO,0,INSELEC,
2432,CORTADORA PARA CABLE #759,U,495.54,,FALSO,0,INSELEC,
2433,"SACABOCADOS 735 BB (juego) 1/2"" - 1 1/4""",U,501.28,,FALSO,0,INSELEC,
2434,"SACABOCADOS 737 BB (juego) 1 1/2"" - 2""",U,474.98,,FALSO,0,INSELEC,
2435,"SACABOCADOS 738 BB 2 1/2""",U,244.61,,FALSO,0,INSELEC,
2436,"SACABOCADOS 71BB 1/2""",U,104.29,,FALSO,0,INSELEC,
2437,"SACABOCADOS 72BB 3/4 """,U,160.01,,FALSO,0,INSELEC,
2438,"SACABOCADOS 73 BB 1""",U,177.09,,FALSO,0,INSELEC,
2439,"SACABOCADO DE 2"" 76BB",U,228.26,,FALSO,0,INSELEC,
244,"CAJAS CONDULET TIPO LL 2""",U,10.6,,FALSO,0,INVENTARIO,
2440,SACABOCADOS 730 EBB 20.4 mm,U,41.49,,FALSO,0,INSELEC,
2441,SACABOCADOS 730 BB-1 25.4mm,U,51.65,,FALSO,0,INSELEC,
2442,SACABOCADOS 730 BB-1 3/16 30.2mm,U,61.43,,FALSO,0,INSELEC,
2443,"CONECTOR DE 1/2"" FUNDA SELLADA",U,0.89,,FALSO,0,INSELEC,
2444,"CONECTOR FUNDA SELLADA RECTO 3/4""",U,1.19,,FALSO,0,INSELEC,
2445,"CONECTOR PARA FUNDA SELLADA RECTO 1""",U,1.97,,FALSO,0,INSELEC,
2446,"CONECTOR PARA FUNDA SELLADA RECTO 1 1/4""",U,2.94,,FALSO,0,INSELEC,
2447,"CONECTOR FUNDA SELLADA RECTO 1 1/2""",U,3.59,,FALSO,0,INSELEC,
2448,"CONECTOR FUNDA SELLADA RECTO 2""",U,4.78,,FALSO,0,INSELEC,
2449,"CONECTOR BX RECTO 1/2""",U,0.47,,FALSO,0,INSELEC,
245,"CAJAS CONDULET TIPO LR 2""",U,9.1,,FALSO,0,INVENTARIO,
2450,"CONECTOR BX RECTO 1""",U,0.9,,FALSO,0,INSELEC,
2451,FUNDA SELLADA 1/2,M,1.45,,FALSO,0,INSELEC,
2452,"FUNDA SELLADA 3/4""",M,1.93,,FALSO,0,INSELEC,
2453,FUNDA SELLADA 1,M,4.47,,FALSO,0,INSELEC,
2454,FUNDA SELLADA 1 1/4,M,4.47,,FALSO,0,INSELEC,
2455,FUNDA SELLADA 1 1/2,M,4.47,,FALSO,0,INSELEC,
2456,FUNDA SELLADA 2,M,4.47,,FALSO,0,INSELEC,
2457,TUBERIA CONDUIT FLEXIBLE SIN FORRO 1/2,M,4.47,,FALSO,0,INSELEC,
2458,TUBERIA CONDUIT FLEXIBLE SIN FORRO 3/4,M,4.47,,FALSO,0,INSELEC,
2459,TUBERIA CONDUIT FLEXIBLE SIN FORRO 1,M,4.47,,FALSO,0,INSELEC,
246,S.E.BREAK C/M 3*50A. 15kA EZC100N3050,U,65.981,,FALSO,0,COTIZACIÓN,
2460,TUBERIA CONDUIT FLEXIBLE SIN FORRO 1 1/4,M,4.47,,FALSO,0,INSELEC,
2461,TUBERIA CONDUIT FLEXIBLE SIN FORRO 1 1/2,M,4.47,,FALSO,0,INSELEC,
2462,TUBERIA CONDUIT FLEXIBLE SIN FORRO 2,M,4.47,,FALSO,0,INSELEC,
2463,IG5234 INDUCTIVE PROXIMITY SWITCHES NPN,U,4.47,,FALSO,0,INSELEC,
2464,II0011 INDUCTIVE PROXIMITY SWITCHES AC/DC,U,99.75,,FALSO,0,INSELEC,
2465,KI5015 CAPACITIVE PROXIMITY SWITCHES NPN,U,117.33,,FALSO,0,INSELEC,
2466,OE0004 RETRO REFLECTIVE SENSOR CONNECTION TO CONTROL MONITORS OV110 OR OV,U,299.38,,FALSO,0,INSELEC,
2467,E20005 ACCESORIES,U,10.55,,FALSO,0,INSELEC,
2468,OI0002 DIFFUSE REFLECTION SENSOR AC/DC LIGTH ON DARK ON PROGRAMMABLE,U,197.39,,FALSO,0,INSELEC,
2469,SENSOR IFM O5P00 CON SOKET,U,222.03,,FALSO,0,INSELEC,
247,CAMS TERM.COMP.CU/AL 8AWG 6mm 1/4 CORTO,U,0.198,,FALSO,0,COTIZACIÓN,
2470,PRESOSTATO 15-45 PSI 80-1038,U,23.1,,FALSO,0,INSELEC,
2471,DD2003 EVALUATION SYSTEMS,U,412.62,,FALSO,0,INSELEC,
2472,DN0200 POWER SUPPLIES,U,168,,FALSO,0,INSELEC,
2473,ENCHUFABLE BHP 1 POLO 50A.,U,2.78,,FALSO,0,INSELEC,
2474,ENCHUFABLE BHP 2 POLOS 15A.,U,5.68,,FALSO,0,INSELEC,
2475,ENCHUFABLE BHP 3 POLOS 100A.,U,7.71,,FALSO,0,INSELEC,
2476,SENSOR INFRARROJO 10 Seg. A 8 Min. 200 W. Blanco,U,38.07,,FALSO,0,INSELEC,
2477,SENSOR INFRARROJO 10 Seg. A 8 Min. 200 W. Grafito,U,38.07,,FALSO,0,INSELEC,
2478,TOMA CATV PIN FINO TERMINAL 75 OHMS Blanco,U,7.17,,FALSO,0,INSELEC,
2479,TOMA TELEFONICO 4 CONTACTOS 6P Blanco,U,2.85,,FALSO,0,INSELEC,
248,CABLE CONCENTRICO THHN/THWN 3x14 AWG 90°C,M,1.073,,FALSO,0,COTIZACIÓN,
2480,TOMA TELEFONICO 4 CONTACTOS 6P Grafito,U,2.85,,FALSO,0,INSELEC,
2481,TOMA COMPUTACION RJ45 - CAT 5 Blanco,U,8.9,,FALSO,0,INSELEC,
2482,TOMA COMPUTACION RJ45 - CAT 5 Grafito,U,8.9,,FALSO,0,INSELEC,
2483,TAPON CIEGO Blanco,U,0.19,,FALSO,0,INSELEC,
2484,TAPON CIEGO Grafito,U,0.19,,FALSO,0,INSELEC,
2485,LAMPARA TESTIGO DE 110 V.,U,0.85,,FALSO,0,INSELEC,
2486,CAJA SOBREPUESTA IP40 1 MODULO 82 x 78 x 47 GRIS,U,2.89,,FALSO,0,INSELEC,
2487,CAJA SOBREPUESTA IP40 2 MODULOS 82 x 78 x 47 GRIS,U,3.37,,FALSO,0,INSELEC,
2488,CAJA SOBREPUESTA IP40 4 MODULOS 128 x 82 x 48 GRIS,U,4.57,,FALSO,0,INSELEC,
2489,CAJA DERIVACION CUADRADA IP40 78 x 82 x 47 GRIS,U,3.41,,FALSO,0,INSELEC,
249,SCH.BREAK.1*16 A. QO-116vs 120/240V SQUARE D,U,5.719,,FALSO,0,COTIZACIÓN,
2490,CAJA DERIVACION CUADRADA IP55 78 x 82 x 57 GRIS,U,2.28,,FALSO,0,INSELEC,
2491,CAJA DERIVACION CUADRADA IP55 78 x 82 x 57 AZUL,U,4.2,,FALSO,0,INSELEC,
2492,ZUNCHO AMARRACABLES PARA CABLEADO ESTRUCTURADO,U,0.53,,FALSO,0,INSELEC,
2493,DIMMER DE TACTO PARA L. INCANDESCENTE 200 W. 220 V Grafito,U,28.52,,FALSO,0,INSELEC,
2494,DIMMER / POTENCIOMETRO PARA L. INCANDESCENTE 200 W. 220 V Blanco,U,18.27,,FALSO,0,INSELEC,
2495,DIMMER / POTENCIOMETRO PARA L. INCANDESCENTE 200 W. 220 V Grafito,U,18.27,,FALSO,0,INSELEC,
2496,INTERRUPTOR ILUMINABLE 125 V AC 15 A. Blanco,U,1.58,,FALSO,0,INSELEC,
2497,INTERRUPTOR ILUMINABLE 125 V AC 15 A. Grafito,U,1.58,,FALSO,0,INSELEC,
2498,DOBLE INTERRUPTOR 125 V AC 15 A. Blanco,U,1.86,,FALSO,0,INSELEC,
2499,DOBLE INTERRUPTOR 125 V AC 15 A. Grafito,U,1.86,,FALSO,0,INSELEC,
25,"PERNO HEXAGONAL 1/4X1"" HILO CORRIDO GALVANIZADO",U,0,,FALSO,106,INVENTARIO,
250,BEAUC.GABINETE PESAD.20*20*15 I-0311 IP64,U,28.931,,FALSO,0,COTIZACIÓN,
2500,CONMUTADOR 15A. 220V. Blanco,U,2.12,,FALSO,0,INSELEC,
25001,PLAQUETAS ADHESIVAS DEXSON,U,0.178571429,0.2,VERDADERO,0,COTIZACIÓN,
2501,CONMUTADOR 15A. 220V. Grafito,U,2.12,,FALSO,0,INSELEC,
2502,PULSADOR TIMBRE 15A. 220V. Blanco,U,1.92,,FALSO,0,INSELEC,
2503,PULSADOR TIMBRE 15A. 220V. Grafito,U,1.92,,FALSO,0,INSELEC,
2504,PULSADOR 15A. 220V. BLANCO,U,1.67,,FALSO,0,INSELEC,
2505,PULSADOR 15A. 220V. Grafito,U,1.67,,FALSO,0,INSELEC,
2506,TOMACORRIENTE POLARIZADO 15 A. 110 V. Blanco,U,1.64,,FALSO,0,INSELEC,
2507,TOMACORRIENTE POLARIZADO 15 A. 110 V. Grafito,U,1.64,,FALSO,0,INSELEC,
2508,TOMACORRIENTE ESPECIAL 20 A. 220 V. Blanco,U,2.15,,FALSO,0,INSELEC,
2509,TOMACORRIENTE ESPECIAL 20 A. 250 V. Blanco,U,2.15,,FALSO,0,INSELEC,
251,BEAUC.GABINETE PESAD.120*80*40 I-0322 IP64,U,277.133,,FALSO,0,COTIZACIÓN,
2510,CONMUTADOR BIPOLAR 15A. 220V. Blanco,U,4.29,,FALSO,0,INSELEC,
2511,DIMMER DE TACTO PARA L. INCANDESCENTE 200 W. 220 V Blanco,U,28.52,,FALSO,0,INSELEC,
2512,PLACA DECORATIVA PINTURA BICAPA GRIS TITANIO,U,2.96,,FALSO,0,INSELEC,
2513,CAJA IP55 2 MODULOS CON MEMBRANA TRANSPARENTE GRIS,U,5.55,,FALSO,0,INSELEC,
2514,CAJA IP55 2 MODULOS CON MEMBRANA TRANSPARENTE AZUL,U,5.55,,FALSO,0,INSELEC,
2515,CAJA IP55 2 MODULOS CON TAPA CIEGA GRIS,U,5.99,,FALSO,0,INSELEC,
2516,CAJA IP55 2 MODULOS CON TAPA CIEGA AZUL,U,5.99,,FALSO,0,INSELEC,
2517,MARCO JONICA 3 MODULOS Blanco,U,0.23,,FALSO,0,INSELEC,
2518,MARCO JONICA 3 MODULOS Grafito,U,0.23,,FALSO,0,INSELEC,
2519,BASTIDOR JONICA 3 MODULOS Grafito,U,0.75,,FALSO,0,INSELEC,
252,GRUPO ELECTRÓGENO CABINADO LOCAL,U,8800,,FALSO,0,COTIZACIÓN,
2520,PLACA DECORATIVA TERMOPLASTICA BLANCO,U,0.63,,FALSO,0,INSELEC,
2521,PLACA DECORATIVA PINTURA BICAPA BLANCO NORDICO,U,2.96,,FALSO,0,INSELEC,
2522,PLACA DECORATIVA PINTURA BICAPA CHAMPAGNE,U,2.96,,FALSO,0,INSELEC,
2523,PLACA DECORATIVA PINTURA BICAPA ROJO MUNICH,U,2.96,,FALSO,0,INSELEC,
2524,PLACA DECORATIVA PINTURA BICAPA GOLD,U,2.96,,FALSO,0,INSELEC,
2525,PLACA DECORATIVA PINTURA BICAPA AZUL EGEO,U,2.96,,FALSO,0,INSELEC,
2526,PLACA DECORATIVA PINTURA BICAPA VERDE OLIMPO,U,2.96,,FALSO,0,INSELEC,
2527,PLACA DECORATIVA TERMOPLASTICA GRAFITO,U,0.63,,FALSO,0,INSELEC,
2528,PLACA DECORATIVA PINTURA BICAPA ROJO MATE,U,1.31,,FALSO,0,INSELEC,
2529,PLACA DECORATIVA PINTURA BICAPA AZUL MATE,U,1.31,,FALSO,0,INSELEC,
253,MANTENEDOR DE CARGA DE BATERÍAS,U,200,,FALSO,0,COTIZACIÓN,
2530,AISLADOR 3 POLOS PARA BARRA 30 X 10 mm,U,2.6,,FALSO,0,INSELEC,
2531,AIASLADOR SUA 224 20*5,U,4.03,,FALSO,0,INSELEC,
2532,BARRA PARA NEUTRO Ó TIERRA 6x8 x 1 Mt.,U,26.38,,FALSO,0,INSELEC,
2533,BARRA PARA NEUTRO Ó TIERRA 8x12x1 Mt.,U,41.76,,FALSO,0,INSELEC,
2534,SOPORTE PARA BARRA 6 x 8,U,0.32,,FALSO,0,INSELEC,
2535,SOPORTE PARA BARRA 8 x 12,U,0.37,,FALSO,0,INSELEC,
2536,"BORNE PARA RIEL 2,5 mm # 12 AWG JXB-2.5/35",U,0.32,,FALSO,0,INSELEC,
2537,BORNE PARA RIEL 4 mm # 10 AWG JXB-4/35,U,0.42,,FALSO,0,INSELEC,
2538,BORNE PARA RIEL 6 mm # 8 AWG JXB-6/35,U,0.53,,FALSO,0,INSELEC,
2539,BORNE PARA RIEL 10 mm # 6 AWG JXB-10/35,U,1.04,,FALSO,0,INSELEC,
254,PRE CALENTADOR DE BLOCK,U,200,,FALSO,0,COTIZACIÓN,
2540,BORNE PARA RIEL 16 mm # 4 AWG JXB-16/35,U,1.22,,FALSO,0,INSELEC,
2541,BORNE PARA RIEL 4 mm CONEXIÓN TIERRA JEK4/35,U,1.18,,FALSO,0,INSELEC,
2542,BORNE PARA RIEL 6 mm CONEXIÓN A TIERRA,U,1.28,,FALSO,0,INSELEC,
2543,"TAPA PARA BORNE 2,5 mm JXB2.5/35G",U,0.18,,FALSO,0,INSELEC,
2544,TAPA PARA BORNE 4 mm JXB-4/10G,U,0.22,,FALSO,0,INSELEC,
2545,TAPA PARA BORNE 6 mm,U,0.22,,FALSO,0,INSELEC,
2546,TAPA PARA BORNE 10 mm,U,0.22,,FALSO,0,INSELEC,
2547,TAPA PARA BORNE 16 mm JXB16/35G,U,0.24,,FALSO,0,INSELEC,
2548,"PUENTE EQUIPOTENCIAL 2,5 mm",U,1.25,,FALSO,0,INSELEC,
2549,PUENTE EQUIPOTENCIAL 4 mm,U,1.25,,FALSO,0,INSELEC,
255,GRUPO ELECTRÓGENO CABINADO DE FABRICA,U,11600,,FALSO,0,COTIZACIÓN,
2550,PUENTE EQUIPOTENCIAL 6 mm JSAK6Q10,U,1.04,,FALSO,0,INSELEC,
2551,PUENTE EQUIPOTENCIAL 10 mm,U,1.04,,FALSO,0,INSELEC,
2552,TOPE DE BORNE JXB-GD35,U,1.04,,FALSO,0,INSELEC,
2553,RIEL DIN LONGITUD 1 METRO NS35 / 7.5,U,1.04,,FALSO,0,INSELEC,
2554,TERMINAL PARA CABLE 6-16mm2 #6 AWG,U,1.04,,FALSO,0,INSELEC,
2555,TERMINAL PARA CABLE 25-50mm2 #10,U,1.04,,FALSO,0,INSELEC,
2556,TERMINAL PARA CABLE 70-120mm2 #250 MCM,U,1.04,,FALSO,0,INSELEC,
2557,TERMINAL PARA CABLE 1-4mm2 #10 AWG,U,1.04,,FALSO,0,INSELEC,
2558,TERMOSTATO JWT6011F,U,1.04,,FALSO,0,INSELEC,
2559,TERMOSTATO BIMETÁLICO 0 - 60ºC 10A 250VAC,U,1.04,,FALSO,0,INSELEC,
256,CABLE SUPERFLEX 4 AWG XLPE/PVC 90oC.1KV,M,3.43,,FALSO,0,COTIZACIÓN,
2560,VENTILADOR CON FILTRO 230V 323X323,U,105.87,,FALSO,0,INSELEC,
2561,TRANSFORMADOR DE VOLTAJE 110V-24V 63VA,U,27.29,,FALSO,0,INSELEC,
2562,TRANSFORMADOR DE VOLTAJE 110V - 24V 100VA,U,35.6,,FALSO,0,INSELEC,
2563,TRANSFORMADOR DE VOLTAJE 110V - 24V 160VA,U,41.71,,FALSO,0,INSELEC,
2564,TRANSFORMADOR DE VOLTAJE 110V - 24V 250VA,U,68.91,,FALSO,0,INSELEC,
2565,TRANSFORMADOR DE VOLTAJE 220V - 24V 63VA,U,27.38,,FALSO,0,INSELEC,
2566,TRANSFORMADOR DE VOLTAJE 220V - 24V 100VA,U,35.6,,FALSO,0,INSELEC,
2567,TRANSFORMADOR DE VOLTAJE 220V - 24V 160VA,U,40.68,,FALSO,0,INSELEC,
2568,TRANSFORMADOR DE VOLTAJE 220V - 24V 250VA,U,68.91,,FALSO,0,INSELEC,
2569,TRANSFORMADOR DE VOLTAJE 220V - 110V 63VA,U,27.29,,FALSO,0,INSELEC,
257,CABLE HIPERFLEX 6AWG 1000V 90°C NEGRO,M,1.995,,FALSO,0,COTIZACIÓN,
2570,TRANSFORMADOR DE VOLTAJE 220V - 110V 100VA,U,35.6,,FALSO,0,INSELEC,
2571,TRANSFORMADOR DE VOLTAJE 220V - 110V 160VA,U,40.68,,FALSO,0,INSELEC,
2572,TRANSFORMADOR DE VOLTAJE 220V - 110V 250VA,U,68.91,,FALSO,0,INSELEC,
2573,TRANSFORMADOR DE VOLTAJE 220V - 110V 500VA,U,160.31,,FALSO,0,INSELEC,
2574,TRANSFORMADOR DE VOLTAJE 220V - 110V 800VA,U,239.38,,FALSO,0,INSELEC,
2575,TRANSFORMADOR DE VOLTAJE 220V - 110V 1000VA,U,249.13,,FALSO,0,INSELEC,
2576,TRANSFORMADOR DE VOLTAJE JBK5-100 / 440V - 24V / 100 V.A,U,35.6,,FALSO,0,INSELEC,
2577,TRANSFORMADOR DE VOLTAJE 440V - 110V 100VA,U,35.6,,FALSO,0,INSELEC,
2578,TRANSFORMADOR DE VOLTAJE 440V - 110V 250 VA,U,67.79,,FALSO,0,INSELEC,
2579,TRANSFORMADOR DE VOLTAJE 440V - 110V 500VA,U,152.53,,FALSO,0,INSELEC,
258,CABLE THHN # 8 AWG 7H VER 90oC 600V CARRET,M,1.325,,FALSO,0,COTIZACIÓN,
2580,TRANSFORMADOR DE VOLTAJE 440V - 220V 100VA,U,35.6,,FALSO,0,INSELEC,
2581,TRANSFORMADOR DE VOLTAJE 440V - 220V 250VA,U,68.91,,FALSO,0,INSELEC,
2582,TRANSFORMADOR DE VOLTAJE 440V - 220V 500VA,U,152.53,,FALSO,0,INSELEC,
2583,TRANSFORMADOR DE VOLTAJE 440V - 220V 1000VA,U,249.13,,FALSO,0,INSELEC,
2584,CAJA DE DISTRIBUCIÓN DE PODER 4*11,U,25.2,,FALSO,0,INSELEC,
2585,CAJA DE DISTRIBUCIÓN DE PODER 4*12,U,40.04,,FALSO,0,INSELEC,
2586,FK6622.115 VENTILADOR CON FILTRO 115 V. AC INTERNA 124 X 124 mm EXTERNA 148.5X148.,U,27.12,,FALSO,0,INSELEC,
2587,FK6623.115 VENTILADOR CON FILTRO 115 V. AC INTERNA 177 X 177 mm EXTERNA 204X204 m,U,31.64,,FALSO,0,INSELEC,
2588,FK6625. 115 VENTILADOR CON FILTRO 115 V. AC INTERNA 224 X 224 mm EXTERNA 255X255 m,U,67.79,,FALSO,0,INSELEC,
2589,FK6622.230 VENTILADOR CON FILTRO 230 V. AC INTERNA 124 X 124 mm EXTERNA 148.5X148.,U,24.85,,FALSO,0,INSELEC,
259,TERMINAL TALON 2/0 AWG,U,0.82,,FALSO,0,COTIZACIÓN,
2590,FK6623.230 VENTILADOR CON FILTRO 230 V. AC INTERNA 177 X 177 mm EXTERNA 204X204 m,U,28.48,,FALSO,0,INSELEC,
2591,FK6625. 230 VENTILADOR CON FILTRO 230 V. AC INTERNA 224 X 224 mm EXTERNA 255X255 m,U,76.83,,FALSO,0,INSELEC,
2592,FILTRO 148.5 X 148.5 mm FK6622.300,U,5.81,,FALSO,0,INSELEC,
2593,FILTRO 204 X 204 mm FK6623.300,U,7.75,,FALSO,0,INSELEC,
2594,FILTRO 255 X 255 mm FK6625.300,U,10.46,,FALSO,0,INSELEC,
2595,FILTROS 323X323,U,11.26,,FALSO,0,INSELEC,
2596,CONDENSADOR MONOFASICO TIPO SECO 230V60HZ 45X148MM 1.00Kvar,U,15.68,,FALSO,0,INSELEC,
2597,CONDENSADOR MONOFASICO TIPO SECO 230V60HZ 50X148MM 1.32Kvar ELEFP40033AE,U,20.14,,FALSO,0,INSELEC,
2598,CONDENSADOR MONOFASICO TIPO SECO 230V60HZ 60X148MM 1.66Kvar,U,25.43,,FALSO,0,INSELEC,
2599,CONDENSADOR MONOFASICO TIPO SECO 230V60HZ 60X148MM 2.00KvaR ELEFP23016AE,U,25.75,,FALSO,0,INSELEC,
26,"PERNO HEXAGONAL 1/4X1-1/2"" HILO CORRIDO GALVANIZADO",U,0,,FALSO,11,INVENTARIO,
260,CAMS TERM.COMP.CU/AL 4AWG 6mm 1/4 LARGO,U,0.551,,FALSO,0,COTIZACIÓN,
2600,CONDENSADOR MONOFASICO TIPO SECO 230V60HZ 60X148MM 3.00Kvar ELEFP2302AE,U,27.85,,FALSO,0,INSELEC,
26001,"ESPIRAL 6MM (1/4"") BL DEXSON",U,2.767857143,3.1,VERDADERO,0,COTIZACIÓN,
26002,"ESPIRAL 12MM (1/2"") BL DEXSON",U,5.892857143,6.6,VERDADERO,0,COTIZACIÓN,
2601,CONDENSADOR MONOFASICO TIPO SECO 230V60HZ 60X148MM 3.30Kvar ELEFP23027AE,U,28.11,,FALSO,0,INSELEC,
2602,"CONDENSADOR TUBULAR TRIFASICO 230V 2.5 Kvar, 85 X 175mm 60Hz",U,54.45,,FALSO,0,INSELEC,
2603,"CONDENSADOR TUBULAR TRIFASICO 230V 5 Kvar, 85 X175mm 60Hz",U,65.8,,FALSO,0,INSELEC,
2604,"CONDENSADOR TUBULAR TRIFASICO 230V 7.5 Kvar, 85 X245mm 60Hz",U,87.7,,FALSO,0,INSELEC,
2605,"CONDENSADOR TUBULAR TRIFASICO 230V 10 Kvar, 85 X245mm 60Hz",U,93.37,,FALSO,0,INSELEC,
2606,"CONDENSADOR TUBULAR TRIFASICO 230V 12.5 Kvar, 100 X 245mm 60Hz",U,106.94,,FALSO,0,INSELEC,
2607,"CONDENSADOR TUBULAR TRIFASICO 230V 15 Kvar, 100 X 245mm 60Hz",U,127.37,,FALSO,0,INSELEC,
2608,"CONDENSADOR TUBULAR TRIFASICO 460V 2.5 Kvar, 85 X 175mm 60Hz",U,50.32,,FALSO,0,INSELEC,
2609,"CONDENSADOR TUBULAR TRIFASICO 460V 5 Kvar, 85 X 175mm 60Hz",U,56.56,,FALSO,0,INSELEC,
261,CAMS TERM.COMP.CU/AL 6AWG 8mm 5/16 CORTO,U,0.29,,FALSO,0,COTIZACIÓN,
2610,"CONDENSADOR TUBULAR TRIFASICO 460V 7.5 Kvar, 85 X 175mm 60Hz",U,60.89,,FALSO,0,INSELEC,
2611,"CONDENSADOR TUBULAR TRIFASICO 460V 10 Kvar, 85 X 175mm 60Hz",U,67.01,,FALSO,0,INSELEC,
2612,"CONDENSADOR TUBULAR TRIFASICO 460V 12.5 Kvar, 85 X 245mm 60Hz",U,69.75,,FALSO,0,INSELEC,
2613,"CONDENSADOR TUBULAR TRIFASICO 460V 15 Kvar, 85 X 245mm 60Hz",U,83.14,,FALSO,0,INSELEC,
2614,"CONDENSADOR TUBULAR TRIFASICO 460V 20 Kvar, 100 X 245mm 60 Hz",U,94.07,,FALSO,0,INSELEC,
2615,"CONDENSADOR TUBULAR TRIFASICO 460V 25 Kvar, 116 X 245mm 60Hz",U,108.12,,FALSO,0,INSELEC,
2616,"CONDENSADOR TUBULAR TRIFASICO 460V 30 Kvar, 116 X 245mm 60Hz",U,120.6,,FALSO,0,INSELEC,
2617,"CONDENSADOR TUBULAR TRIFASICO 460V 40 Kvar, 116 X 245mm 60Hz",U,186.25,,FALSO,0,INSELEC,
2618,"CONDENSADOR DE MOTOR CON CABLE MANGUERA 400/450V 10µf, 30 X 70 mm",U,2.1,,FALSO,0,INSELEC,
2619,"CONDENSADOR DE MOTOR CON CABLE MANGUERA 400/450V 20µf, 40 X 70 mm",U,3.01,,FALSO,0,INSELEC,
262,"3M TAYPE TEMFLEX 3/4""x20Y NEGRO 18MT.80øC",U,1.05,,FALSO,0,COTIZACIÓN,
2620,"CONDENSADOR DE MOTOR CON CABLE MANGUERA 400/450V 40µf, 45 X 92 mm",U,4.71,,FALSO,0,INSELEC,
2621,"CONDENSADOR DE MOTOR CON CABLE MANGUERA 400/450V 60µf, 50 X 117 mm",U,6.59,,FALSO,0,INSELEC,
